artist_id,artist_name,event_id,club_id
howlensemble,Howl Ensemble,850992,237
andrastoth,Andras Toth,850992,237
polarize,Polarize,850992,237
jacobhusley,Jacob Husley,850992,237
peterpixzel,Peter Pixzel,850992,237
ryancrosson,Ryan Crosson,836470,237
shaunreeves,Shaun Reeves,836470,237
leecurtiss,Lee Curtiss,836470,237
subb-an,Subb-an,836470,237
terryfrancis,Terry Francis,836470,237
surgeon,Surgeon,836470,237
skirt,Skirt,836470,237
truss,Truss,836470,237
pmoney,P Money,841777,237
logansama,Logan Sama,841777,237
sirspyro,Sir Spyro,841777,237
capolee,Capo Lee,841777,237
turno,Turno,841777,237
eksman,Eksman,841777,237
sian,Sian,841777,237
remarc,Remarc,841777,237
technimatic-uk,Technimatic,841777,237
icicle,Icicle,841777,237
spectrasoul,SpectraSoul,841777,237
lsb,LSB,841777,237
edit-de,Ed:it,841777,237
spmc,SP:MC,841777,237
mantmast,Mantmast,841777,237
predah,Predah,850991,237
omarakhrif,Omar Akhrif,850991,237
jacobhusley,Jacob Husley,850991,237
peterpixzel,Peter Pixzel,850991,237
craigrichards,Craig Richards,836483,237
zip,Zip,836483,237
moved,Move D,836483,237
magicmountainhigh,Magic Mountain High,836483,237
terryfrancis,Terry Francis,836483,237
jackmaster,Jackmaster,836483,237
robertjames,Robert James,836483,237
flavad,Flava D,840246,237
flavad,Flava D,840246,237
ddoublee,D Double E,840246,237
elijahandskilliam,Elijah & Skilliam,840246,237
djq,DJ Q,840246,237
holygoof,Holy Goof,840246,237
justinmartin,Justin Martin,840246,237
mattjamlamont,Matt Jam Lamont,840246,237
billykenny,Billy Kenny,840246,237
icarus,Icarus,840246,237
dubsons,Dubsons,850989,237
peterpixzel,Peter Pixzel,850989,237
jacobhusley,Jacob Husley,850989,237
craigrichards,Craig Richards,836466,237
josephcapriati,Joseph Capriati,836466,237
terryfrancis,Terry Francis,836466,237
egyptianlover,Egyptian Lover,836466,237
dannydaze,Danny Daze,836466,237
calibre,Calibre,841284,237
skeptical,Skeptical,841284,237
bryangee,Bryan Gee,841284,237
tendai,Tendai,841284,237
gq,GQ,841284,237
pinch,Pinch,841284,237
coki,Coki,841284,237
oris,Oris,841284,237
distance,Distance,841284,237
sgtpokes,SGT Pokes,841284,237
jnrwindross,Jnr Windross,850985,237
peterpixzel,Peter Pixzel,850985,237
jacobhusley,Jacob Husley,850985,237
craigrichards,Craig Richards,836455,237
ellenallien,Ellen Allien,836455,237
agentsoftime,Agents Of Time,836455,237
mrc,Mr C,836455,237
jayhaze,Jay Haze,836455,237
jaytripwire,Jay Tripwire,836455,237
noeljackson,Noel Jackson,836455,237
mikeskinner,Mike Skinner,842229,237
jammz,Jammz,842229,237
killjoy,Killjoy,842229,237
star.one-uk,Star.One,842229,237
jetsss,Jetsss,842229,237
kloseone,Klose One,842229,237
jusnow,Jus Now,842229,237
stripes,Stripes,842229,237
mystry,Mystry,842229,237
sukhknight-uk,Sukh Knight,842229,237
niff,Niff,841216,237
jacobhusley,Jacob Husley,841216,237
peterpixzel,Peter Pixzel,841216,237
damianlazarus,Damian Lazarus,831550,237
craigrichards,Craig Richards,831550,237
sergedevant,Serge Devant,831550,237
magitcacoon,Magit Cacoon,831550,237
terryfrancis,Terry Francis,831550,237
slam,Slam,831550,237
djhype,DJ Hype,834607,237
djhazard,DJ Hazard,834607,237
annix,Annix,834607,237
crissycriss,Crissy Cris,834607,237
subzero,Sub Zero,834607,237
taxman,Taxman,834607,237
potentialbadboy,Potential Badboy,834607,237
dminds,D*Minds,834607,237
tyke,Tyke,834607,237
ic3,IC3,834607,237
funsta,Funsta,834607,237
carasel,Carasel,834607,237
scottkemp,Scott Kemp,826010,237
craigrichards,Craig Richards,830637,237
jorisvoorn,Joris Voorn,830637,237
kolsch,Kölsch,830637,237
regis,Regis,830637,237
samuelkerridge,Samuel Kerridge,830637,237
talker-us,Talker,830637,237
gentlemansdubclub,Gentleman's Dub Club,834613,237
bennypage,Benny Page,834613,237
gorgonsound,Gorgon Sound,834613,237
uncledugs,Uncle Dugs,834613,237
princefatty,Prince Fatty,834613,237
theraggatwins,Ragga Twins,834613,237
hatcha,Hatcha,834613,237
hatcha,Hatcha,834613,237
grooverider,Grooverider,834613,237
jakes,Jakes,834613,237
jackswift,Jack Swift,834613,237
mar-t,Mar-T,826009,237
peterpixzel,Peter Pixzel,826009,237
jacobhusley,Jacob Husley,826009,237
craigrichards,Craig Richards,828013,237
eatseverything,Eats Everything,828013,237
route94,Route 94,828013,237
terryfrancis,Terry Francis,828013,237
lukeslater,Luke Slater,828013,237
blackasteroid,Black Asteroid,828013,237
futurebound,Futurebound,831557,237
theprototypes,The Prototypes,831557,237
brookesbrothers,Brookes Brothers,831557,237
koven,Koven,831557,237
mobtactics,Mob Tactics,831557,237
bmotion,BMotion,831557,237
jakes,Jakes,831557,237
rhymestar,Rhymestar,831557,237
blacksunempire,Black Sun Empire,831557,237
phace,Phace,831557,237
neonlight,Neonlight,831557,237
ulteriormotive,Ulterior Motive,831557,237
lowqui,LowQui,831557,237
2shy,2SHY,831557,237
carlcraig,Carl Craig,828968,237
ninakraviz,Nina Kraviz,828968,237
marquishawkes,Marquis Hawkes,828968,237
terryfrancis,Terry Francis,828968,237
blawan,Blawan,828968,237
ancientmethods,Ancient Methods,828968,237
foreignbeggars,Foreign Beggars,831158,237
edrush,Ed Rush,831158,237
theupbeats,The Upbeats,831158,237
alixperez,Alix Perez,831158,237
chimpo,Chimpo,831158,237
presidentt,President T,831158,237
timparker,Tim Parker,831158,237
skankandbass,Skankandbass,831158,237
uniiqu3,UNiiQU3,831158,237
amybecker,Amy Becker,831158,237
rizlateef,Riz La Teef,831158,237
capolee,Capo Lee,831158,237
lastjapan,Last Japan,831158,237
silkroadassassins,Silk Road Assassins,831158,237
oh91,OH91,831158,237
tarquin,Tarquin,831158,237
stimming,Stimming,816785,237
robagwruhme,Robag Wruhme,816785,237
peterpixzel,Peter Pixzel,816785,237
jacobhusley,Jacob Husley,816785,237
kokobayern,Koko Bayern,816785,237
matteomanzini,Matteo Manzini,816785,237
danfarserelli,Dan Farserelli,816785,237
sammydee,Sammy Dee,816785,237
steveosullivan,Steve O'Sullivan,816785,237
billpatrick,Bill Patrick,816785,237
cesarmerveille,Cesar Merveille,816785,237
daylomar,Daylomar,816785,237
andre-ch,And.re,816785,237
deanmarc,Dean Marc,816785,237
dragosungureanu,Dragos Ungureanu,816785,237
gabrielamaru,Gabriel Amaru,816785,237
georgiagirl,Georgia Girl,816785,237
lucarosa,Luca Rosa,816785,237
sasha,Sasha,823839,237
furcoat,Fur Coat,823839,237
katesimko,Kate Simko,823839,237
daveclarke,Dave Clarke,823839,237
terryfrancis,Terry Francis,823839,237
matrixxman,Matrixxman,823839,237
groovearmada,Groove Armada,825421,237
groovearmada,Groove Armada,825421,237
denney,Denney,825421,237
mele,Melé,825421,237
dlex,D'lex,825421,237
lowsteppa-uk,Low Steppa,825421,237
woz,Woz,825421,237
troygunner,Troy Gunner,825421,237
charlietee,Charlie Tee,825421,237
slyone,Sly One,825421,237
bromley,Bromley,825421,237
distro,Distro,825421,237
monikaross,Monika Ross,825990,237
lamine,Lamine,825990,237
peterpixzel,Peter Pixzel,825990,237
jacobhusley,Jacob Husley,825990,237
craigrichards,Craig Richards,823373,237
sethtroxler,Seth Troxler,823373,237
dewalta,DeWalta,823373,237
voigtmann,Voigtmann,823373,237
function,Function,823373,237
inland,Inland,823373,237
campbellirvine,Campbell Irvine,823373,237
postscriptum,Post Scriptum,823373,237
mala,Mala,825592,237
commodo,Commodo,825592,237
gantz,Gantz,825592,237
dubkasm,Dubkasm,825592,237
compa,Compa,825592,237
kaiju,Kaiju,825592,237
sirspyro,Sir Spyro,825592,237
sgtpokes,SGT Pokes,825592,237
plastician,Plastician,825592,237
footsie,Footsie,825592,237
darqefreaker,Darq E Freaker,825592,237
jdreid,JD. Reid,825592,237
glacci,Glacci,825592,237
brettjacobs,Brett Jacobs,825987,237
jamespuentes,James Puentes,825987,237
peterpixzel,Peter Pixzel,825987,237
jacobhusley,Jacob Husley,825987,237
craigrichards,Craig Richards,822808,237
ricardovillalobos,Ricardo Villalobos,822808,237
nicolaslutz,Nicolas Lutz,822808,237
jobjobse,Job Jobse,822808,237
terryfrancis,Terry Francis,822808,237
voicesfromthelake,Voices From The Lake,822808,237
leegamble,Lee Gamble,822808,237
chrislorenzo,Chris Lorenzo,825913,237
slimzee,Slimzee,825913,237
tomshorterz,Tom Shorterz,825913,237
petegraham,Pete Graham,825913,237
feedme,Feed Me,825913,237
koansound,KOAN Sound,825913,237
kda,KDA,825913,237
dellux,Dellux,825913,237
carlcox,Carl Cox,817768,237
jonrundell,Jon Rundell,817768,237
kolodyze,Kolo & Dyze,825993,237
antonydifrancesco,Antony Difrancesco,825993,237
samuelbellis,Samuel Bellis,825993,237
stuarthawkins,Stuart Hawkins,825993,237
craigrichards,Craig Richards,814767,237
georgefitzgerald,George FitzGerald,814767,237
djtennis,DJ Tennis,814767,237
skream,Skream,814767,237
waff,wAFF,814767,237
piratecopy,Pirate Copy,814767,237
petezorba,Pete Zorba,814767,237
solardo,Solardo,814767,237
saytek,Saytek,814767,237
markgwinnett,Mark Gwinnett,814767,237
deanoloco,Deanoloco,814767,237
paulneary,Paul Neary,814767,237
thebug,The Bug,816308,237
pmoney,P Money,816308,237
flowdan,Flowdan,816308,237
rikodan,Riko Dan,816308,237
missred-de,Miss Red,816308,237
loefah,Loefah,816308,237
pinch,Pinch,816308,237
headhunter,Headhunter,816308,237
remarc,Remarc,816308,237
irationsteppas,Iration Steppas,816308,237
phaeleh,Phaeleh,816308,237
phaeleh,Phaeleh,816308,237
dbridge,dBridge,816308,237
omunit,Om Unit,816308,237
djrum,DjRUM,816308,237
spmc,SP:MC,816308,237
nickcurly,Nick Curly,808082,237
yaya,Yaya,808082,237
jacobhusley,Jacob Husley,808082,237
peterpixzel,Peter Pixzel,808082,237
nicolemoudaber,Nicole Moudaber,808082,237
paulritch,Paul Ritch,808082,237
deborahdeluca,Deborah De Luca,808082,237
dissonance,Dissonance,808082,237
intact,Intact,808082,237
jessejames,Jesse James,808082,237
johnnybloomfield,Johnny Bloomfield,808082,237
rossmccormack,Ross McCormack,808082,237
soulmuch,SoulMuch,808082,237
craigrichards,Craig Richards,801422,237
jamiejones,Jamie Jones,801422,237
audion,Audion,801422,237
roberthood,Robert Hood,801422,237
marcelfengler,Marcel Fengler,801422,237
estebanadame,Esteban Adame,801422,237
houseofblacklanterns,House of Black Lanterns,801422,237
djhype,DJ Hype,815786,237
loadstar,Loadstar,815786,237
cultureshock,Culture Shock,815786,237
drumsoundbasslinesmith,Drumsound & Bassline Smith,815786,237
subzero,Sub Zero,815786,237
annix,Annix,815786,237
ic3,IC3,815786,237
carasel,Carasel,815786,237
youngman,Youngman,815786,237
dubphizix,Dub Phizix,815786,237
skeptical,Skeptical,815786,237
madamx,Madam X,815786,237
mikal,Mikal,815786,237
hi5ghost,Hi5ghost,815786,237
boofy,Boofy,815786,237
redeye,Red Eye,815786,237
killap,Killa P,815786,237
johndimas,John Dimas,810216,237
charliedavekent,Charlie Dave Kent,810216,237
danielmitchell,Daniel Mitchell,810216,237
jacobhusley,Jacob Husley,810216,237
peterpixzel,Peter Pixzel,810216,237
craigrichards,Craig Richards,810046,237
magda,Magda,810046,237
heartthrob,Heartthrob,810046,237
krankbrother,Krankbrother,810046,237
terryfrancis,Terry Francis,810046,237
matttolfrey,Matt Tolfrey,810046,237
laurajones,Laura Jones,810046,237
jozif,jozif,810046,237
djq,DJ Q,797167,237
flavad,Flava D,797167,237
elijahandskilliam,Elijah & Skilliam,797167,237
flowdan,Flowdan,797167,237
mefjus,Mefjus,797167,237
alixperez,Alix Perez,797167,237
ivylab,Ivy Lab,797167,237
kasra,Kasra,797167,237
klax,Klax,797167,237
gq,GQ,797167,237
spmc,SP:MC,797167,237
mantmast,Mantmast,797167,237
ceri,Ceri,810215,237
peterpixzel,Peter Pixzel,810215,237
jacobhusley,Jacob Husley,810215,237
terryfrancis,Terry Francis,804922,237
claudevonstroke,Claude VonStroke,804922,237
harvardbass,Harvard Bass,804922,237
alanfitzpatrick,Alan Fitzpatrick,804922,237
alanfitzpatrick,Alan Fitzpatrick,804922,237
mikedehnert,Mike Dehnert,804922,237
resetrobot,Reset Robot,804922,237
bignarstie,Big Narstie,810887,237
logansama,Logan Sama,810887,237
jammz,Jammz,810887,237
chimpo,Chimpo,810887,237
trigga,Trigga,810887,237
djcable,DJ Cable,810887,237
blazeybodynod,Blazey Bodynod,810887,237
nickyblackmarket,Nicky Blackmarket,810887,237
uncledugs,Uncle Dugs,810887,237
silkie,Silkie,810887,237
tradesman,Tradesman,810887,237
theraggatwins,Ragga Twins,810887,237
italoboyz,Italoboyz,810199,237
blindminded,Blind Minded,810199,237
craigrichards,Craig Richards,803002,237
josephcapriati,Joseph Capriati,803002,237
marceldettmann,Marcel Dettmann,803002,237
anthonyparasole,Anthony Parasole,803002,237
miltonbradley,Milton Bradley,803002,237
friction,Friction,803020,237
icicle,Icicle,803020,237
spectrasoul,SpectraSoul,803020,237
dillinja,Dillinja,803020,237
joeford,Joe Ford,803020,237
fourward,Fourward,803020,237
edit-de,Ed:it,803020,237
gq,GQ,803020,237
lxone,LX one,803020,237
oneman,Oneman,803020,237
bokbok,Bok Bok,803020,237
